title,company,location,link,link_hash,source,description,salary_range,job_type,work_auth,employment_type,job_status,search_keyword
DevOps Engineer - Flight Software,Hermeus,"Los Angeles, CA, USA, Atlanta, GA, USA",https://jobs.lever.co/hermeus/b9196a15-f4b8-4596-9988-6420ddd2846e,5f07ff18e750d076ca792868510de62268cc1db7666667384b2be8ee8156999c,khosla_jobs,,USD 177000.0-205000.0/year,,,On-site,active,devops engineer
DevOps Engineer,Velo3D,"Fremont, CA, USA",https://jobs.lever.co/velo3d/b16d686b-7ccd-4289-beb3-f5ef47502cdc,c91c68c4e933d4cafefab146877fe30090d2778f397fb1e09067bf4ef1df5688,khosla_jobs,,USD 140000.0-180000.0/year,,,On-site,active,devops engineer
DevOps Engineer,House Rx,"United States, Remote",https://boards.greenhouse.io/houserx/jobs/4689844005,68301951022f38b0d539cd70e9f20540b524b591d6c426462ffd7a83f64c6ba2,khosla_jobs,,USD 75000.0-95000.0/year,,,Remote,active,devops engineer
Developer Experience Engineer,OpenAI,"India, Remote",https://jobs.ashbyhq.com/openai/a9229465-4048-444c-9c03-1f281bcf2373,18bc3d9c25aa6e87b40479fac5338ada790fe17ada09e671518b670db57e5165,khosla_jobs,,,,,Remote,active,devops engineer
"Mgr, Software Development Engineering",Volterra,"California, USA, Seattle, WA, USA",https://ffive.wd5.myworkdayjobs.com/f5jobs/job/Seattle/Mgr--Software-Development-Engineering_RP1037265,ae6c3a5749fe7244df2f0df3d255ddc0daaa6da33e64f09c63430548cc5e8a0d,khosla_jobs,,USD 172800.0-259200.0/year,,,On-site,active,devops engineer
AI Sales Specialist,Abacus.AI,United States,https://www.linkedin.com/jobs/view/ai-sales-specialist-at-abacus-ai-4417232201,ccd54c2e5441996b46c1bd9cbfd859cc3e515ba49378015c25c2eb04fd3723ca,khosla_jobs,,USD 120000.0-120000.0/year,,,On-site,active,devops engineer
Emerging Talent - Recruiting Program Manager,Replit,"Foster City, CA, USA",https://jobs.ashbyhq.com/replit/eedcefbc-7ed6-41ea-9ba9-865ac23bcf8b,38bd7c24f1a97ef092783eb6a71b75df89363953ad702814cc9214acd98792bf,khosla_jobs,,USD 110000.0-114000.0/year,,,On-site,active,devops engineer
"Engineering Manager, Anti-Abuse & Security",Replit,"Foster City, CA, USA",https://jobs.ashbyhq.com/replit/ccab8626-7245-4ed9-9c99-b77df70b2dc8,f5fb1b1997c379fbc1d2a6954bf36fc91c4102abdd61b8569843bcc66f0363f2,khosla_jobs,,USD 210000.0-275000.0/year,,,On-site,active,devops engineer
Security Engineer - Vuln Management (Infra),Replit,"Foster City, CA, USA",https://jobs.ashbyhq.com/replit/4b290489-9ce6-45f9-bbc8-e1baa4bd8b6f,cac15890d8bb9535af72b3a48e9f2653edf20083163500ab89144f79bee803f5,khosla_jobs,,USD 210000.0-270000.0/year,,,On-site,active,devops engineer
AI Conversation Designer,Checkr,"Nashville, TN, USA",https://boards.greenhouse.io/checkr/jobs/7958414,7e2428373ea49274b2d578476e50f768c4378f82370c29690daf17628fefeeea,khosla_jobs,,USD 90000.0-112000.0/year,,,On-site,active,devops engineer
Head of/VP of Engineering,Mimica Automation,"Canada, Ireland, France, Italy, Spain, Poland, Netherlands, Barcelona, Spain, Norway, Austria, Denmark, Remote, Sweden, Czechia, Estonia, Portugal, Multiple locations",https://jobs.ashbyhq.com/mimica/26c68a85-1e2e-444a-a5cb-195d3ad526d8,3788567acbf5be0655067172dfcceaf4a97687248059d307d3b94934de3fd5dc,khosla_jobs,,,,,Remote,active,devops engineer
Robotics Engineer - Navigation focus,Scaled Foundations,"Redmond, WA, USA",https://jobs.ashbyhq.com/generalrobotics/f20e520c-e259-4f4d-9d38-142b57495d3f,188d341546a7b59f4280dbb9662c9c49bae134948f3c8f270534f0abfdb708bc,khosla_jobs,,USD 155000.0-205000.0/year,,,On-site,active,devops engineer
Product Manager,Limbic,United States,https://jobs.ashbyhq.com/limbic/3c3bafc6-c2b4-444e-8079-3aaf398a7e82,8545c88a8fcf7e120126fb7d7b6fdf6ead7e1162ea10a11ed562ddd3c40e8755,khosla_jobs,,,,,On-site,active,product manager
"Product Manager, Terminal Device Expansion",Stripe,"New York, NY, USA",https://stripe.com/jobs/listing/product-manager-terminal-device-expansion/7927089,0e814ec3f30fa4282d745d27849ad63750d91f1c09cd1c04c737f755d2481459,khosla_jobs,,USD 178600.0-268000.0/year,,,On-site,active,product manager
"Product Manager, Network",Oscar Health,"San Francisco, CA, USA",https://boards.greenhouse.io/oscar/jobs/7958951,a55d9463d170cfe96f9c883afa45ae53b8f150589bda5255e3ba01ede4d44422,khosla_jobs,,USD 135792.0-178227.0/year,,,On-site,active,product manager
"Product Manager, Network",Oscar Health,"Boston, MA, USA",https://boards.greenhouse.io/oscar/jobs/7958948,dd60c51c565c8462639454d87cf3ac4cebef0fa52a64f9fe2400de7e0ab4e73b,khosla_jobs,,USD 135792.0-178227.0/year,,,On-site,active,product manager
"Product Manager, Network",Oscar Health,"New York, NY, USA",https://boards.greenhouse.io/oscar/jobs/7917902,1b06e3eef88f04df3aad56a21d45c2e38e0efe0f9d0e9b3727f6744c8649ecf8,khosla_jobs,,USD 135792.0-178227.0/year,,,On-site,active,product manager
"Product Manager, Network",Oscar Health,"Los Angeles, CA, USA",https://boards.greenhouse.io/oscar/jobs/7958947,4fbca4b1682816f20f0c6efea27ae2907942d094318224123b4888d2c1348408,khosla_jobs,,USD 135792.0-178227.0/year,,,On-site,active,product manager
Staff Product Manager | Cloud Data Platform,SingleStore,United States,https://boards.greenhouse.io/singlestore/jobs/7956719,5493f38152a8228a4cc883137e707b4018814cc67e696a049e95ec88ad3cd4cb,khosla_jobs,,,,,On-site,active,product manager
Staff Product Operations Manager,Neon,"Bengaluru, Karnataka, India",https://www.databricks.com/company/careers/engineering/staff-product-operations-manager-8560096002,203668190e6cecb064269fccc6e010014916cc8010a384e81af29288902db53b,khosla_jobs,,,,,On-site,active,product manager
"Product Manager, Monetization & Retention",Sarvam AI,"Bengaluru, Karnataka, India",https://jobs.ashbyhq.com/sarvam/6390e602-7b98-4700-baa9-ced5be8b1651,69f88103c32a1dc4b0606d798beee71beb636ca53edb07ed188c230c4e7d91a9,khosla_jobs,,,,,On-site,active,product manager
"Product Manager, Growth",Sarvam AI,"Bengaluru, Karnataka, India",https://jobs.ashbyhq.com/sarvam/929e2e12-7a2f-4e28-9d27-f220910b2125,47d76aef1c281caed273e8f2341bbee4e32aa3080cb02f6ff9b2391e729665c2,khosla_jobs,,,,,On-site,active,product manager
Associate Director - Data Platform Product Manager,Cape Analytics,,https://careers.moodys.com/en/job/brussels/associate-director-data-platform-product-manager/49841/94478111664,1eb61a2dda0f92e2aceabb8374f8773bbae0372230758b67f48474683d41640e,khosla_jobs,,,,,On-site,active,product manager
Assc Dir-Product Manager,Cape Analytics,,https://careers.moodys.com/en/job/brussels/assc-dir-product-manager/49841/94478111920,ed3e8611f572bcd7072d049ed9c187b1cdb74e3fcd80d5ebb8c97e14cd63de28,khosla_jobs,,,,,On-site,active,product manager
Data Product Manager,Cape Analytics,,https://careers.moodys.com/en/job/new-york/data-product-manager/49841/94478111824,4d8446174af3104441959890a81ae9cf5664a23bf20b7a0ebac949cd34e36193,khosla_jobs,,USD 142500.0-206700.0/year,,,On-site,active,product manager
Asst Dir-Product Manager,Cape Analytics,,https://careers.moodys.com/en/job/bengaluru/asst-dir-product-manager/49841/95374184624,0466d4572f25fc6fdd7ac767d9956b7ccabfbcf3ed83cf14545311f7c73c7bee,khosla_jobs,,,,,On-site,active,product manager
Asst Dir-Product Manager,Cape Analytics,,https://careers.moodys.com/en/job/newark/asst-dir-product-manager/49841/95349689296,f4b06d6003d24b085264d41234549fbecab88cae000763018de55e491c6d8061,khosla_jobs,,USD 127700.0-185150.0/year,,,On-site,active,product manager
"Product Manager, Workflows",Rad AI,"San Francisco, CA, USA",https://jobs.ashbyhq.com/radai/79a785dc-4c57-4cc1-8d0d-0a5107bab7fa,857392cae8ceb502298827f29208525c47dd5543bea72faf875d81583ac35874,khosla_jobs,,USD 180000.0-210000.0/year,,,On-site,active,product manager
"Product Manager, SDK",Rad AI,"San Francisco, CA, USA",https://jobs.ashbyhq.com/radai/cc37ca83-602b-444e-86e7-b271cf93c061,939eb7738711883d3fe7b49533583b5431049a6161b3b9a7f55e86e491e4c5fe,khosla_jobs,,USD 180000.0-210000.0/year,,,On-site,active,product manager
Product Design Program Manager,OpenAI,"San Francisco, CA, USA",https://jobs.ashbyhq.com/openai/d59151b2-5b9e-481d-b9a7-ad8225b2dd32,e5ea46f95c2754d6af985327bcfb35e051402ddeff7ffd34f6cec9aab321e076,khosla_jobs,,USD 216000.0-240000.0/year,,,On-site,active,product manager
"Principal Product Manager, AI Native (Engagement)",Tile,"United States, Canada, Remote",https://boards.greenhouse.io/life360/jobs/8562336002,522352c79a4158aae3ddc8fb53f44448edf93f1bbfb5b9e8aec8acc800515d4f,khosla_jobs,,USD 156000.0-230000.0/year,,,Remote,active,product manager
Product Finance & Strategy Manager,Checkr,"San Francisco, CA, USA",https://boards.greenhouse.io/checkr/jobs/7954593,db8fdd936fb8b8a888bfc4ad9e53c6d7a6b2a52a24aab9817e782151eb270d77,khosla_jobs,,USD 161000.0-189000.0/year,,,On-site,active,product manager
"Staff Product Manager, Adaptive Pricing",Stripe,"Dublin, Ireland",https://stripe.com/jobs/listing/staff-product-manager-adaptive-pricing/7912407,5e684c5304feb19c9391b1b6da98b3f87a9df2ce2217f092bc6a488da3953f00,khosla_jobs,,EUR 124800.0-187200.0/year,,,On-site,active,product manager
"Staff Product Manager, Local Processor Acquiring",Stripe,"Dublin, Ireland",https://stripe.com/jobs/listing/staff-product-manager-local-processor-acquiring/7953691,ea1656596c9812f1970e561ca8ba0e8a54cf5cdaaf8a01d52679da0bb16de9a7,khosla_jobs,,EUR 124800.0-187200.0/year,,,On-site,active,product manager
Product Manager - Agent Twin,Scaled Cognition,"Mountain View, CA, USA",https://jobs.ashbyhq.com/scaled-cognition/d8aa1291-3b54-4675-a876-42d12347eb23,3e8d6e2ca1d260e2a43b7ebaba0075067a496200c8b1d60eeecac3157019bee7,khosla_jobs,,,,,On-site,active,product manager
Senior Product Marketing Manager,ThoughtSpot,"Bengaluru, Karnataka, India",https://in.linkedin.com/jobs/view/senior-product-marketing-manager-at-thoughtspot-4416159697,828ca72111941aa3aa650dc1b5ad7dcd8892f1b6a270ca4402c6c0b6d51ac965,khosla_jobs,,,,,On-site,active,product manager
"Product Manager, Support Experience",Stripe,"South San Francisco, CA, USA",https://stripe.com/jobs/listing/product-manager-support-experience/7920028,a1cd8f5d94e8198f837857c667d043842c9fc6eee5c99c3a04635e6e121f9a18,khosla_jobs,,USD 146400.0-219600.0/year,,,On-site,active,product manager
"Staff Product Manager, Support Experience",Stripe,"Seattle, WA, USA",https://stripe.com/jobs/listing/staff-product-manager-support-experience/7920219,4db05453f96ed72533cc00fb11aae50daec76841f541bd49d83f9babd3eae618,khosla_jobs,,USD 214300.0-321500.0/year,,,On-site,active,product manager
"Product Manager, Ecosystem Risk",Stripe,"Ireland, Remote",https://stripe.com/jobs/listing/product-manager-ecosystem-risk/7943244,8c5a23192019027a4780389b9451509a73f94bc8abafadf20b2337cfd9fcb201,khosla_jobs,,EUR 102400.0-153600.0/year,,,Remote,active,product manager
"Product Manager, Ecosystem Risk",Stripe,"Remote, United Kingdom",https://stripe.com/jobs/listing/product-manager-ecosystem-risk/7947422,f2e204258d81bea66e1d255133347e716adee4cc14c658f9e6178851c7a77714,khosla_jobs,,EUR 102400.0-153600.0/year,,,Remote,active,product manager
"Senior Security Engineering Manager, Product Security",Upstart,"United States, Remote",https://boards.greenhouse.io/upstart/jobs/7946818,c3dced23deb46f2b468077e8906409ea11393a0f0680717c12f5b197755f5756,khosla_jobs,,USD 190600.0-263900.0/year,,,Remote,active,product manager
Principal Product Manager,True Link Financial,"Indiana, USA, Remote",https://jobs.ashbyhq.com/truelinkfinancial/30d8f702-754a-4f8d-843b-6e21b1db37e8,68420ca4bfd9e3fa14441452e5009e24d122dcc4b85151793ddd3912072d8eee,khosla_jobs,,,,,Remote,active,product manager
Senior Product Manager,Citus Data,"Redmond, WA, USA",https://apply.careers.microsoft.com/careers/job/1970393556865838,b9127457c5ee7e0702e4e69f28b4527cebb8775ccf21cbbc878c8ccfc354f5e2,khosla_jobs,,,,,On-site,active,product manager
"Technical Product Manager, GTM Systems",OpenAI,"San Francisco, CA, USA",https://jobs.ashbyhq.com/openai/b09be44d-3bf8-40a4-84cd-b7539fc73726,078afe18b24ada8cf8db779ac4a30885b55a83422c99fccb99fbe83fc8928fc5,khosla_jobs,,USD 216000.0-240000.0/year,,,On-site,active,product manager
"Regional Product Marketing Manager, United Kingdom",Stripe,"London, UK",https://stripe.com/jobs/listing/regional-product-marketing-manager-united-kingdom/7921325,ad418fc9abf9da2901b1965bb4b22a2818236fd8cdcef0eeed4f2104dde8c8b3,khosla_jobs,,GBP 110200.0-165400.0/year,,,On-site,active,product manager
"Product Manager, Growth AI Outreach Motion",Stripe,"Toronto, ON, Canada",https://stripe.com/jobs/listing/product-manager-growth-ai-outreach-motion/7809139,92398c6be28afd277d08f0ddf87826b5304fdf726edcb55b6f6cb9f0a328daca,khosla_jobs,,CAD 151200.0-226800.0/year,,,On-site,active,product manager
"Senior Staff Product Manager, Truework",Checkr,"San Francisco, CA, USA",https://boards.greenhouse.io/checkr/jobs/7942638,e22bf9fd565d0b5a5b1a6f71ff1bf0879f53f091d6801fcfd0a714e7634a4f4e,khosla_jobs,,USD 247000.0-290000.0/year,,,On-site,active,product manager
"Manager, Electrical New Product Engineering (ENPIE)",Arista Networks,"Santa Clara, CA, USA",https://jobs.smartrecruiters.com/AristaNetworks/744000127345539,c39e9ef64f3c75c556e328c27f6f890d45de0d45c618fb756cb88ce50835a7f2,khosla_jobs,,USD 180000.0-200000.0/year,,,On-site,active,product manager
"Associate Manager, Project",Sentient Energy,"Sichuan, China, Chengdu, Sichuan, China",https://koch.avature.net/en_US/careers/JobDetail/Associate-Manager-Project/187266,b19a61a1726aa65a909a8ed8a82482c2ac88dba2fa06cdb299d64970dd507565,khosla_jobs,,,,,On-site,active,product manager
Homes Project Manager - Central Renovations Team,Opendoor,,https://www.opendoor.com/careers/open-positions/jobs/osn/homes-project-manager-central-renovations-team-1675b920-53cc-4e75-8841-beefa2dc311f,ece7d1902f66b8e37e259f2dd58d285995c36db31b692891fa12b9bd7659c08f,khosla_jobs,,,,,On-site,active,product manager
Senior Product Manager,Scribd,"San Francisco, CA, USA, Portland, OR, USA, Washington, USA, Austin, TX, USA, Houston, TX, USA, Toronto, ON, Canada, Phoenix, AZ, USA, Miami, FL, USA, Mexico City, Mexico, San Diego, CA, USA, Jacksonville, FL, USA, Sacramento, CA, USA, Vancouver, BC, Canada, Ottawa, ON, Canada, Los Angeles, CA, USA, New York, NY, USA, Salt Lake City, UT, USA, Boston, MA, USA, Denver, CO, USA, Chicago, IL, USA, Seattle, WA, USA, Dallas, TX, USA, Atlanta, GA, USA, Multiple locations",https://jobs.ashbyhq.com/ScribdInc/f9d8ca65-c972-42c7-8cb3-0c81826eb2ee,840e2877b32f13aa862de920b2e77d52e8b48ab37c5bdb97ef086a1cf38bd567,khosla_jobs,,USD 114500.0-216500.0/year,,,On-site,active,product manager
"Manager, Product Design - UGC",Scribd,"San Francisco, CA, USA, Portland, OR, USA, Washington, USA, Austin, TX, USA, Houston, TX, USA, Toronto, ON, Canada, Phoenix, AZ, USA, Miami, FL, USA, Mexico City, Mexico, San Diego, CA, USA, Jacksonville, FL, USA, Sacramento, CA, USA, Vancouver, BC, Canada, Ottawa, ON, Canada, Los Angeles, CA, USA, New York, NY, USA, Salt Lake City, UT, USA, Boston, MA, USA, Denver, CO, USA, Chicago, IL, USA, Seattle, WA, USA, Dallas, TX, USA, Atlanta, GA, USA, Multiple locations",https://jobs.ashbyhq.com/ScribdInc/8dfa3e44-5e12-4ef9-8ac8-406f1d1a96f2,98a914c0647f2cce390ba14244389c7818c7f2a78a3a882be25efad396eb2ecf,khosla_jobs,,USD 113500.0-204000.0/year,,,On-site,active,product manager
Ux Project Manager,Volterra,"Seattle, WA, USA",https://ffive.wd5.myworkdayjobs.com/f5jobs/job/Seattle/Ux-Project-Manager_RP1037457,729f4c06aec2867ecae2e394c8145fe900d9d212653e944f5a71deee5850624c,khosla_jobs,,USD 123200.0-184800.0/year,,,On-site,active,product manager
Staff Product Manager (AI Agents),Traba,"San Francisco, CA, USA, New York, NY, USA",https://jobs.ashbyhq.com/traba/d591eca5-c2ff-403d-bcf8-4d51014cb3e0,5e30eebd1e1152b13bfb5cc59fda0ce234c6da39617c0370d55361eda1448b17,khosla_jobs,,USD 210000.0-250000.0/year,,,On-site,active,product manager
Senior Product Manager (AI Agents),Traba,"San Francisco, CA, USA, New York, NY, USA",https://jobs.ashbyhq.com/traba/ca4ea8b2-2367-448e-ae32-a411ada571e1,3e1c2add240a99e9cc123817e0610a6f96bc5e7484dfed5bac390798c645a3e7,khosla_jobs,,USD 180000.0-210000.0/year,,,On-site,active,product manager
Staff Product Manager (Marketplace),Traba,"San Francisco, CA, USA, New York, NY, USA",https://jobs.ashbyhq.com/traba/374caf9a-7875-4719-9382-aa7e5ce72e9a,aa1038617de8838fd954535caef15c22b9a9856a0a875872b2bec06cefafef7b,khosla_jobs,,USD 210000.0-250000.0/year,,,On-site,active,product manager
Senior Product Manager (Marketplace),Traba,"San Francisco, CA, USA, New York, NY, USA",https://jobs.ashbyhq.com/traba/ca0f6371-f75d-46fa-8578-01906995aa9c,b5d77f0b12075eb3e7b7ae81680df93cb4c7107380a8720c02ca76954a12994a,khosla_jobs,,USD 180000.0-210000.0/year,,,On-site,active,product manager
"Senior Project Manager, Design and Construction",OpenAI,"San Francisco, CA, USA",https://jobs.ashbyhq.com/openai/744601f1-bc04-4722-bd76-2e79441e40a9,431a8562d529498cf08996c374a950450af172552d552fd0b883e3c28bc5c8e7,khosla_jobs,,USD 216000.0-240000.0/year,,,On-site,active,product manager
Product Manager,Black Ore,"New York, USA, Remote",https://blackore.ai/jobs/product-manager,4e809ba74f110c65f21bf80f64baf226587ad865077525bcc2b60ccfd2edef7a,khosla_jobs,,,,,Remote,active,product manager
Enterprise Product Support Manager,Stripe,Singapore,https://stripe.com/jobs/listing/enterprise-product-support-manager/7894387,296faeb15fe8b6d958b2216e64769b86acb9bde3660d6deeb9b027aa837af70b,khosla_jobs,,SGD 160000.0-240000.0/year,,,On-site,active,product manager
"Staff Commercial Product Manager, Trucking",Waabi,"San Francisco, CA, USA",https://jobs.lever.co/waabi/0e086966-2763-41a2-82f5-563be404b608,c106d359c991ea0a8d28ed45dbec183b74c1aeedc0cadc9f2f895914e03a684e,khosla_jobs,,USD 175000.0-240000.0/year,,,On-site,active,product manager
Production Manager,Ripple Foods,"Alsip, IL, USA",https://www.linkedin.com/jobs/view/production-manager-at-aegis-worldwide-4418502045,3997535c0e304b3c0cab0ec9b5eb25a923fdeda4c4e46ab08cc96d2df13da165,khosla_jobs,,,,,On-site,active,product manager
